Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Decade (product.metafields.custom.decade),Gender (product.metafields.custom.gender),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Product rating count (product.metafields.reviews.rating_count),Age group (product.metafields.shopify.age-group),Color (product.metafields.shopify.color-pattern),Era (product.metafields.shopify.era),Eyewear frame color (product.metafields.shopify.eyewear-frame-color),Eyewear frame design (product.metafields.shopify.eyewear-frame-design),Eyewear frame material (product.metafields.shopify.eyewear-frame-material),Eyewear lens material (product.metafields.shopify.eyewear-lens-material),Fabric (product.metafields.shopify.fabric),Lens coating (product.metafields.shopify.lens-coating),Lens color (product.metafields.shopify.lens-color),Lens polarization (product.metafields.shopify.lens-polarization),Lens type (product.metafields.shopify.lens-type),Optical frame design (product.metafields.shopify.optical-frame-design),Target gender (product.metafields.shopify.target-gender),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
cobalt-trim-1990s-giorgio-armani-eyeglasses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0615/8814/4312/files/NYC105_2.jpg?v=1763469984,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cobalt-trim-1990s-giorgio-armani-eyeglasses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0615/8814/4312/files/NYC105_3.jpg?v=1763469984,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cobalt-trim-1990s-giorgio-armani-eyeglasses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0615/8814/4312/files/NYC105_4.jpg?v=1763469984,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cobalt-trim-1990s-giorgio-armani-eyeglasses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0615/8814/4312/files/NYC105_5.jpg?v=1763469984,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cobalt-trim-1990s-giorgio-armani-eyeglasses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0615/8814/4312/files/NYC105_6.jpg?v=1763469984,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
graphite-precision-1990s-porsche-design-eyeglasses,"""Graphite Precision"" 1990s Porsche Design Eyeglasses","<p data-start=""0"" data-end=""380"">These Porsche Design frames capture the disciplined minimalism that defined the brand’s late 1990s aesthetic. The matte black metal front is clean and deliberate, with a sharp rectangular shape that feels engineered rather than merely styled.</p>
<p data-start=""382"" data-end=""600""><strong>Designer: </strong>Porsche Design<br data-start=""406"" data-end=""409""><strong>Frame Model: </strong>P8162 04A 55-16 132 mm<br data-start=""444"" data-end=""447""><strong>Lenses:</strong> Clear demo lenses (customizable for prescription or sun tint)<br data-start=""516"" data-end=""519""><strong>Decade: </strong>1990s<br data-start=""532"" data-end=""535""><strong>Country of Origin:</strong> Japan<br data-start=""559"" data-end=""562""><strong>Condition:</strong> Excellent vintage condition</p>
<p data-start=""602"" data-end=""753""><strong>Fit Description:</strong> Designed for medium to large faces. The rectangular silhouette sits with a confident, structured presence while remaining lightweight.</p>
<p data-start=""755"" data-end=""926""><strong>Journey:</strong> Selected for the AZYR collection for its intersection of industrial clarity and quiet luxury, a true example of 90s functional design elevated into timeless form.</p>
<p data-start=""928"" data-end=""1005"" data-is-last-node="""" data-is-only-node=""""><strong>Additional Info: </strong>All purchases include an AZYR Specs case and cleaning cloth.</p>",Porsche,Health & Beauty > Personal Care > Vision Care > Eyeglasses,Eyeglasses,"1990s, 90s, black, customizable, engineered, eyeglasses, Japan, lightweight, metal, minimalist, Porsche, porschedesign, rectangle, sunglasses, vintage",false,Size,OS,,,,,,,,NYC104,0.0,shopify,deny,manual,250.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0615/8814/4312/files/NYC104_1.jpg?v=1763469815,1,"",false,,,,,Adult,,,,,,,,,1990s,Male; Unisex,,,adults,black,,black,rectangle,metal; plastic,glass,,,clear,,,full-frame,male; unisex,,,,,,lb,,,draft
graphite-precision-1990s-porsche-design-eyeglasses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0615/8814/4312/files/NYC104_2.jpg?v=1763469814,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
graphite-precision-1990s-porsche-design-eyeglasses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0615/8814/4312/files/NYC104_3.jpg?v=1763469814,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
graphite-precision-1990s-porsche-design-eyeglasses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0615/8814/4312/files/NYC104_4.jpg?v=1763469814,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
graphite-precision-1990s-porsche-design-eyeglasses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0615/8814/4312/files/NYC104_5.jpg?v=1763469814,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bronze-oval-1990s-jones-new-york-eyeglasses,"""Bronze Oval"" 1990s Jones New York Eyeglasses","<p data-start=""0"" data-end=""325"">These bronze Jones New York frames carry the gentle restraint of 1990s minimalism. The oval shape is soft and intelligent, with a warm bronze finish that gives the metal a lived-in depth. Their wire construction keeps the silhouette light and quietly expressive.</p>
<p data-start=""327"" data-end=""542""><strong>Designer:</strong> Jones New York<br data-start=""351"" data-end=""354""><strong>Frame Model:</strong> JNS205 252 135 mm<br data-start=""384"" data-end=""387""><strong>Lenses:</strong> Clear demo lenses (customizable for prescription or sun tint)<br data-start=""456"" data-end=""459""><strong>Decade:</strong> 1990s<br data-start=""472"" data-end=""475""><strong>Country of Origin:</strong> Unknown<br data-start=""501"" data-end=""504""><strong>Condition: </strong>Excellent vintage condition</p>
<p data-start=""544"" data-end=""673""><strong>Fit Description:</strong> Best for medium to large faces. The slim oval shape offers an understated fit with a naturally balanced profile.</p>
<p data-start=""675"" data-end=""819""><strong>Journey:</strong> Chosen for the AZYR collection for its simplicity and its gentle nod to the refined wire silhouettes that defined 90s American eyewear.</p>
<p data-start=""821"" data-end=""898"" data-is-last-node="""" data-is-only-node=""""><strong>Additional Info:</strong> All purchases include an AZYR Specs case and cleaning cloth.</p>",Jones New York,Health & Beauty > Personal Care > Vision Care > Eyeglasses,Eyeglasses,"1990s, 90s, bronze, customizable, eyeglasses, Jones New York, jonesnewyork, lightweight, metal, minimalist, oval, sunglasses, vintage, wireframe",false,Size,OS,,,,,,,,NYC103,0.0,shopify,deny,manual,250.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0615/8814/4312/files/NYC103_1.jpg?v=1763469196,1,"",false,,,,,Adult,,,,,,,,,1990s,Male; Unisex,,,adults,bronze,,bronze,oval,metal,glass,,,clear,,,full-frame,male; unisex,,,,,,lb,,,draft
bronze-oval-1990s-jones-new-york-eyeglasses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0615/8814/4312/files/NYC103_2.jpg?v=1763469196,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bronze-oval-1990s-jones-new-york-eyeglasses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0615/8814/4312/files/NYC103_3.jpg?v=1763469196,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bronze-oval-1990s-jones-new-york-eyeglasses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0615/8814/4312/files/NYC103_4.jpg?v=1763469196,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bronze-oval-1990s-jones-new-york-eyeglasses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0615/8814/4312/files/NYC103_5.jpg?v=1763469196,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bronze-oval-1990s-jones-new-york-eyeglasses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0615/8814/4312/files/NYC103_6.jpg?v=1763469196,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
golden-round-1990s-fossil-eyeglasses,"""Golden Round"" 1990s Fossil Eyeglasses","<p>These Fossil frames echo the soft, intellectual spirit of 1990s wire eyewear. The round silhouette feels calm and deliberate, shaped from warm gold metal that has a subtle patina and an unfussy charm. Their simplicity is expressive, letting the gentle curve of the lenses and the understated bridge speak with quiet confidence.</p>
<p><strong>Designer:</strong> Fossil<br><strong>Frame Model: </strong>Orion P5F 140 mm<br><strong>Lenses: </strong>Clear demo lenses (customizable for prescription or sun tint)<br><strong>Decade:</strong> 1990s<br><strong>Country of Origin:</strong> Unknown<br><strong>Condition: </strong>Excellent vintage condition</p>
<p><strong>Fit Description:</strong> Ideal for medium faces. The round wire shape creates an easy, balanced fit with a classic scholarly profile.</p>
<p><strong>Journey:</strong> Selected for the AZYR collection as a nod to the approachable, human centered design language that Fossil brought into the eyewear scene during the 90s.</p>
<p><strong>Additional Info:</strong> All purchases include an AZYR Specs case and cleaning cloth.</p>",Fossil,Health & Beauty > Personal Care > Vision Care > Eyeglasses,Eyeglasses,"1990s, 90s, customizable, eyeglasses, Fossil, gold, metal, round, sunglasses, vintage, wire",false,Size,OS,,,,,,,,NYC102,226.796185,shopify,deny,manual,75.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0615/8814/4312/files/NYC102_1.jpg?v=1763468927,1,"",false,,,,,Adult,,,,,,,,,1990s,Male; Unisex,,,adults,gold,,gold,round,metal,glass,,,clear,,,full-frame,male; unisex,,,,,,lb,,,active
golden-round-1990s-fossil-eyeglasses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0615/8814/4312/files/NYC102_2.jpg?v=1763468927,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
golden-round-1990s-fossil-eyeglasses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0615/8814/4312/files/NYC102_3.jpg?v=1763468927,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
golden-round-1990s-fossil-eyeglasses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0615/8814/4312/files/NYC102_4.jpg?v=1763468927,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
golden-round-1990s-fossil-eyeglasses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0615/8814/4312/files/NYC102_5.jpg?v=1763468927,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
marbled-ocean-1990s-emporio-armani-eyeglasses,"""Marbled Ocean"" 1990s Emporio Armani Eyeglasses","<p data-start=""0"" data-end=""376"">These Emporio Armani frames feel like a painter’s palette translated into eyewear. Their round silhouette is softened by a marbled mix of blue, green, and warm brown, each hue drifting into the next with the gentle irregularity of hand-poured tortoise acetate.</p>
<p data-start=""378"" data-end=""609""><strong>Designer:</strong> Emporio Armani<br data-start=""402"" data-end=""405""><strong>Frame Model: </strong>EA3176 5862 49-19 140 mm<br data-start=""442"" data-end=""445""><strong>Lenses:</strong> Original clear demo lenses (customizable for prescription or sun tint)<br data-start=""523"" data-end=""526""><strong>Decade: </strong>1990s<br data-start=""539"" data-end=""542""><strong>Country of Origin:</strong> Unknown<br data-start=""568"" data-end=""571""><strong>Condition: </strong>Excellent vintage condition</p>
<p data-start=""611"" data-end=""744""><strong>Fit Description:</strong> Suited for medium to large faces. The round shape offers a relaxed, approachable fit with a character rich presence.</p>
<p data-start=""746"" data-end=""900""><strong>Journey:</strong> Selected for the AZYR collection for its striking color blend and its ability to bring a sense of artistic individuality to a classic silhouette.</p>
<p data-start=""902"" data-end=""979"" data-is-last-node="""" data-is-only-node=""""><strong>Additional Info: </strong>All purchases include an AZYR Specs case and cleaning cloth.</p>",Emporio Armani,Health & Beauty > Personal Care > Vision Care > Eyeglasses,Eyeglasses,"1990s, 90s, artistic, blue, bluegreen, brown, customizable, Emporio Armani, emporioarmani, eyeglasses, green, marble, multicolor, round, sunglasses, tortoise, vintage",false,Size,OS,,,,,,,,NYC101,0.0,shopify,deny,manual,250.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0615/8814/4312/files/NYC101_1.jpg?v=1763468540,1,"",false,,,,,Adult,,,,,,,,,1990s,Male; Unisex,,,adults,blue; green; brown,,blue; green; brown,round,plastic,glass,,,clear,,,full-frame,male; unisex,,,,,,lb,,,draft
marbled-ocean-1990s-emporio-armani-eyeglasses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0615/8814/4312/files/NYC101_2.jpg?v=1763468541,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
marbled-ocean-1990s-emporio-armani-eyeglasses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0615/8814/4312/files/NYC101_3.jpg?v=1763468541,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
marbled-ocean-1990s-emporio-armani-eyeglasses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0615/8814/4312/files/NYC101_4.jpg?v=1763468540,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
marbled-ocean-1990s-emporio-armani-eyeglasses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0615/8814/4312/files/NYC101_5.jpg?v=1763468541,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
marbled-ocean-1990s-emporio-armani-eyeglasses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0615/8814/4312/files/NYC101_6.jpg?v=1763468540,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
steel-rectangle-1980s-neostyle-eyeglasses,"""Steel Rectangle"" 1980s Neostyle Eyeglasses","<p data-start=""0"" data-end=""363"">These Neostyle frames carry the poised, almost architectural precision that marked the brand’s 1980s design language. The shape sits between oval and rectangular, giving the wire silhouette an unexpected softness while maintaining a structured line. </p>
<p data-start=""365"" data-end=""584""><strong>Designer: </strong>Neostyle<br data-start=""383"" data-end=""386""><strong>Frame Model:</strong> OFFICE 650 357 52-18 140 mm<br data-start=""426"" data-end=""429""><strong>Lenses:</strong> Clear demo lenses (customizable for prescription or sun tint)<br data-start=""498"" data-end=""501""><strong>Decade: </strong>1980s<br data-start=""514"" data-end=""517""><strong>Country of Origin: </strong>Germany<br data-start=""543"" data-end=""546""><strong>Condition:</strong> Excellent vintage condition</p>
<p data-start=""586"" data-end=""758""><strong>Fit Description:</strong> Suited for medium to large faces. The hybrid oval rectangle silhouette gives a balanced, refined presence that feels both classic and cleverly understated.</p>
<p data-start=""760"" data-end=""932""><strong>Journey:</strong> Chosen for the AZYR collection as a quiet example of German design discipline during the 80s, where clean geometry and functional elegance met in everyday objects.</p>
<p data-start=""934"" data-end=""1011"" data-is-last-node="""" data-is-only-node=""""><strong>Additional Info:</strong> All purchases include an AZYR Specs case and cleaning cloth.</p>",Neostyle,Health & Beauty > Personal Care > Vision Care > Eyeglasses,Eyeglasses,"1980s, 80s, customizable, eyeglasses, Germany, lightweight, metal, minimalist, NEOSTYLE, ovalrect, silver, sunglasses, vintage, wireframe",false,Size,OS,,,,,,,,NYC100,0.0,shopify,deny,manual,250.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0615/8814/4312/files/NYC100_12.jpg?v=1763467454,1,"",false,,,,,Adult,,,,,,,,,1980s,Male; Unisex,,,adults,silver,,silver,rectangle,metal,glass,,,clear,,,full-frame,male; unisex,,,,,,lb,,,draft
steel-rectangle-1980s-neostyle-eyeglasses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0615/8814/4312/files/NYC100_13.jpg?v=1763467454,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
steel-rectangle-1980s-neostyle-eyeglasses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0615/8814/4312/files/NYC100_14.jpg?v=1763467454,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
steel-rectangle-1980s-neostyle-eyeglasses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0615/8814/4312/files/NYC100_17.jpg?v=1763467454,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
steel-rectangle-1980s-neostyle-eyeglasses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0615/8814/4312/files/NYC100_15.jpg?v=1763467454,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
steel-rectangle-1980s-neostyle-eyeglasses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0615/8814/4312/files/NYC100_16.jpg?v=1763467454,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980s-gold-wire-eyeglasses,"""Golden Aviator"" 1980s Eyeglasses","<p data-start=""0"" data-end=""317"">These 1980s gold aviators capture the era’s love for confident, sculptural metalwork. The frame has a gentle curve that softens the classic aviator geometry, giving it a more relaxed and fluid presence. Its warm gold finish adds a quiet glow, lending refinement to a silhouette traditionally associated with boldness.</p>
<p data-start=""319"" data-end=""517""><strong>Designer:</strong> Unknown<br data-start=""336"" data-end=""339""><strong>Frame Model:</strong> Unknown<br data-start=""359"" data-end=""362""><strong>Lenses:</strong> Clear demo lenses (customizable for prescription or sun tint)<br data-start=""431"" data-end=""434""><strong>Decade:</strong> 1980s<br data-start=""447"" data-end=""450""><strong>Country of Origin:</strong> Unknown<br data-start=""476"" data-end=""479""><strong>Condition:</strong> Excellent vintage condition</p>
<p data-start=""519"" data-end=""644""><strong>Fit Description: </strong>Best for large faces. The curved aviator shape offers a spacious fit with a strong yet approachable profile.</p>
<p data-start=""646"" data-end=""777""><strong>Journey: </strong>Added to the AZYR collection for its sculptural lines and the understated elegance it brings to a quintessential 80s form.</p>
<p data-start=""779"" data-end=""856"" data-is-last-node="""" data-is-only-node=""""><strong>Additional Info:</strong> All purchases include an AZYR Specs case and cleaning cloth.</p>",Unknown,Health & Beauty > Personal Care > Vision Care > Eyeglasses,Eyeglasses,"1980s, 80s, aviator, aviators, customizable, eyeglasses, gold, lightweight, metal, retro, sunglasses, vintage",false,Size,OS,,,,,,,,NYC99,0.0,shopify,deny,manual,250.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0615/8814/4312/files/NYC99_1.jpg?v=1763472065,1,"",false,,,,,Adult,,,,,,,,,1980s,Male; Unisex,,,adults,gold,,gold,aviator,metal,glass,,,clear,,,full-frame,male; unisex,,,,,,lb,,,draft
1980s-gold-wire-eyeglasses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0615/8814/4312/files/NYC99_2.jpg?v=1763472065,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980s-gold-wire-eyeglasses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0615/8814/4312/files/NYC99_3.jpg?v=1763472065,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980s-gold-wire-eyeglasses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0615/8814/4312/files/NYC99_4.jpg?v=1763472065,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980s-gold-wire-eyeglasses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0615/8814/4312/files/NYC99_5.jpg?v=1763472065,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brushed-gold-1980s-aviator-eyeglasses,"""Brushed Gold"" 1980s Aviator Eyeglasses","<p>These 1980s aviator frames carry the quiet strength of classic metal eyewear, shaped with the clean precision that defined the decade. Their brushed gold finish softens the bold silhouette, while the ribbed detail across the browline and temples gives the frame a subtle sense of movement.</p>
<p><strong>Designer:</strong> Unknown<br><strong>Frame Model: </strong>Unknown<br><strong>Lenses:</strong> Clear demo lenses, customizable for prescription or sun tint<br><strong>Decade:</strong> 1980s<br><strong>Country of Origin:</strong> Unknown<br><strong>Condition:</strong> Good vintage condition</p>
<p><strong>Fit Description:</strong> A wide 135 mm front and 54-18 proportions offer a generous fit, ideal for large faces. The classic aviator shape sits broad and structured, giving a strong and balanced look for male or unisex styling.</p>
<p><strong>Journey: </strong>Sourced for the AZYR vintage archive, this frame represents a timeless chapter in metal eyewear design, chosen for its elegant ribbed detailing and enduring aviator form.</p>
<p><strong>Additional Info: </strong>All purchases include an AZYR Specs case and cleaning cloth.</p>",Unknown,Health & Beauty > Personal Care > Vision Care > Eyeglasses,Eyeglasses,"1980s, 80s, aviator, aviators, brushed, customizable, eyeglasses, gold, metal, retro, ribbed, sunglasses, vintage",false,Size,OS,,,,,,,,NYC98,0.0,shopify,deny,manual,250.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0615/8814/4312/files/NYC98_1.jpg?v=1763471932,1,"",false,,,,,Adult,,,,,,,,,1980s,Male; Unisex,,,adults,gold,,gold,aviator,metal,glass,,,clear,,,full-frame,male; unisex,,,,,,lb,,,draft
brushed-gold-1980s-aviator-eyeglasses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0615/8814/4312/files/NYC98_2.jpg?v=1763471932,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brushed-gold-1980s-aviator-eyeglasses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0615/8814/4312/files/NYC98_3.jpg?v=1763471932,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brushed-gold-1980s-aviator-eyeglasses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0615/8814/4312/files/NYC98_4.jpg?v=1763471932,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brushed-gold-1980s-aviator-eyeglasses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0615/8814/4312/files/NYC98_5.jpg?v=1763471932,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
antique-round-1980s-monty-eyeglasses,"""Antique Round"" 1980s Monty Eyeglasses","<p data-start=""0"" data-end=""329"">These antique gold wire frames capture the quiet dignity of late 1980s eyewear. Their classic round silhouette feels thoughtful and steady, shaped with a gentle curvature that softens the metal’s aged warmth. The finish has a muted glow, giving the frame a lived-in character that pairs beautifully with its minimal construction.</p>
<p data-start=""331"" data-end=""539""><strong>Designer:</strong> Monty<br data-start=""346"" data-end=""349""><strong>Frame Model: </strong>51-19 140 mm<br data-start=""374"" data-end=""377""><strong>Lenses: </strong>Original clear demo lenses (customizable for prescription or sun tint)<br data-start=""455"" data-end=""458""><strong>Decade: </strong>1980s<br data-start=""471"" data-end=""474""><strong>Country of Origin:</strong> Korea<br data-start=""498"" data-end=""501""><strong>Condition:</strong> Excellent vintage condition</p>
<p data-start=""541"" data-end=""666""><strong>Fit Description:</strong> Ideal for large faces. The round wire shape offers an open, balanced fit with a timeless scholarly presence.</p>
<p data-start=""668"" data-end=""821""><strong>Journey:</strong> Selected for the AZYR collection for its antique finish and its ability to evoke the understated craftsmanship of late-century Korean metalwork.</p>
<p data-start=""823"" data-end=""900"" data-is-last-node="""" data-is-only-node=""""><strong>Additional Info:</strong> All purchases include an AZYR Specs case and cleaning cloth.</p>",Monty,Health & Beauty > Personal Care > Vision Care > Eyeglasses,Eyeglasses,"1980s, 80s, antique, antique gold, customizable, eyeglasses, gold, Korea, metal, minimal, Monty, round, sunglasses, vintage, wire",false,Size,OS,,,,,,,,NYC97,0.0,shopify,deny,manual,250.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0615/8814/4312/files/NYC97_1.jpg?v=1763472458,1,"",false,,,,,Adult,,,,,,,,,1980s,Male; Unisex,,,adults,gold,,gold,round,metal,glass,,,clear,,,full-frame,male; unisex,,,,,,lb,,,draft
antique-round-1980s-monty-eyeglasses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0615/8814/4312/files/NYC97_2.jpg?v=1763472458,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
antique-round-1980s-monty-eyeglasses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0615/8814/4312/files/NYC97_3.jpg?v=1763472458,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
antique-round-1980s-monty-eyeglasses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0615/8814/4312/files/NYC97_4.jpg?v=1763472458,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
antique-round-1980s-monty-eyeglasses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0615/8814/4312/files/NYC97_5.jpg?v=1763472458,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
